item_type,title,creators,first_name,last_name,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
book,"Itinerário Catequético",CNBB,CNBB,CNBB,9788579723667,8579723663,"Apresenta orientações para a Pastoral Bíblico-Catequética, a fim de concretizar, nas diversas realidades do Brasil, a verdadeira iniciação à vida cristã. ""Recuperando a mística que vem da experiência catecumental da Igreja primitiva, tornando-a inspiração para desencadear um verdadeiro processo de educação da fé nos tempos de mudança de época"", sugere o texto.",CNBB,2013-01-01,,assunto.catequese,,,,,,,,,,,,,,,,2018-11-24,1
book,"Iniciação à vida Cristã",CNBB,CNBB,CNBB,9788579725760,8579725763,,,2017-01-01,"Documentos da CNBB",assunto.catequese,,,104,,,,,,,,,,,,,2018-11-24,1
book,"Dízimo na comunidade de fé, O",CNBB,CNBB,CNBB,9788579725197,8579725194,,CNBB,2016-01-01,"Documentos da CNBB",assunto.dízimo,,,,,,,,,,,,,,,,2018-11-24,1
book,"Ecclesia de Eucharistia","João Paulo II",João,II,9788535610710,8535610715,,Paulinas,,,"a voz do papa, assunto.eucaristia",,,,,,,,,,,,,,,,2018-11-24,1
book,"Caritas In Veritate","Bento XVI",Bento,XVI,9788535624984,8535624988,"Terceira encíclica de Bento XVI, 'Caritas in veritate' versa sobre o tema da caridade. Na primeira encíclica, Deus caritas est, havia discorrido sobre o amor, cuja natureza procurou esclarecer. Na segunda, Spe salvi, elaborou um conceito antropológico de esperança. Esta encíclica, 'Caritas in veritate', se propõe a aprofundar alguns aspectos do desenvolvimento integral, à luz da caridade na verdade. A encíclica está dividida em introdução, seis capítulos (capítulo I - A mensagem da Populorum progressio; capítulo II - O desenvolvimento humano no nosso tempo; capítulo III - Fraternidade, desenvolvimento econômico e sociedade civil; capítulo IV - Desenvolvimento dos povos, direitos e deveres, ambiente; capítulo V - A colaboração da família humana; capítulo VI - O desenvolvimento dos povos e a técnica) e conclusão, totalizando 79 itens numerados. Contém uma reflexão sobre as condições para que haja 'desenvolvimento integral' e 'progresso da humanidade', e retoma os temas sociais contidos na encíclica Populorum progressio, de 1967, escrita pelo Papa Paulo VI. Alguns temas abordados na encíclica são - a globalização, a crise econômica mundial, o aumento da desigualdade social, os direitos dos imigrantes, a preservação do meio ambiente, o desenvolvimento sustentável, o papel das empresas e das organizações mundiais, e as práticas financeiras éticas.",,,,"a voz do papa",,,144,,,,,,,,,,,,,2018-11-24,1
book,"Desafios Pastorais da Família no Contexto da Evangelização, Os","Sínodo dos Bispos - III Assembleia Geral Extraordinária",Sínodo,Extraordinária,9788535638035,8535638032,,Paulinas,2000-01-01,"Documentos da Igreja",,,,,,,,,,,,,,,,,2018-11-24,1
book,"Iuvenescit Ecclesia","Congregação para a Doutrina da Fé",Congregação,Fé,9788535641974,8535641971,"Com este documento, a Congregação para a Doutrina da Fé deseja referir-se, à luz da relação entre dons hierárquicos e carismáticos, aos elementos teológicos e eclesiológicos, cuja compreensão possa favorecer uma fecunda e ordenada participação das novas comunidades na comunhão e missão da Igreja.",Paulinas,2016-01-01,"Documentos da Igreja","documentos da igreja",,,,,,,,,,,,,,,,2018-11-24,1
book,"Batismo de Crianças, O",CNBB,CNBB,CNBB,9788534917926,8534917922,,PAULUS,2001-01-01,"Estudos da CNBB",assunto.batismo,,,,,,,,,,,,,,,,2018-11-24,1
book,"Catequistas para a Catequese com adultos",CNBB,CNBB,CNBB,9788534928991,8534928991,,,2007-01-01,"Estudos da CNBB",assunto.catequese,,,136,,,,,,,,,,,,,2018-11-24,1
book,"Dicionário do Grego do Novo Testamento","Carlos Rusconi",Carlos,Rusconi,9788534920872,8534920877,"Este dicionário contém - todos os vocábulos que ocorrem ao menos uma vez no Novo Testamento; todos os vocábulos que no Novo Testamento ocorrem ao menos uma vez como variantes; numerosos vocábulos que aqueles que conhecem o grego clássico esperariam encontrar em uma determinada acepção mas que o grego neotestamentário não usa, substituindo-os por neologismos ou por vocábulos que sofreram evolução de significado em relação ao clássico; a maioria das possíveis grafias diversas de termos que (sobretudo se de origem semítica como topônimos, nomes próprios etc.) são atestados em formas diferentes; para os empréstimos semíticos ou latinos, o correspondente original; inseridas na ordem alfabética, as formas difíceis ou irregulares, tento de verbos quanto de outras palavras.",,,,"assunto.bíblia, categoria.dicionário",,,540,,,,,,,,,," Not begun"," "," ",2018-11-24,1
book,"Pastoral do Dízimo",CNBB,CNBB,CNBB,9788534906265,8534906262,,Paulus,1997-01-01,,"assunto.dízimo, estudos da cnbb",,,,,,,,,,,,,,,,2018-11-24,1
book,"Meditações para o Advento e para o Natal","Tomás De Aquino",Tomás,Aquino,9788584911073,8584911073,"Neste volume estão compiladas as meditações de Santo Tomás de Aquino sobre o mistério da Encarnação, e também as reflexões relativas à Natividade de Nosso Senhor Jesus Cristo. Buscou-se reunir tudo o que o Doutor Angélico escreveu de mais suave, piedoso e apropriado para fomentar a edificação no tempo em que nos preparamos para a vinda gloriosa do nosso Salvador.",,,,categoria.meditação,,,288,,,,,,,,,," Completed"," 2020-11-26"," 2022-01-14",2018-11-24,1
book,"Vultum Dei Quaerere",Francisco,Francisco,Francisco,9788535641752,,,Paulina,2016-06-29,,"a voz do papa",,,54,,,,,,,,,,,,,2018-11-24,1
book,"A Eucaristia na Vida da Igreja",CNBB,CNBB,CNBB,9788534924009,8534924007,,PAULUS,2005-01-01,"Estudos da CNBB",assunto.eucaristia,,,,,,,,,,,,,,,,2018-11-24,1
book,"Indispensável Compromisso dos Leigos na Vida Pública dos Países Latino-americanos, O","Pontifícia Comissão para a América Latina",Pontifícia,Latina,9788535642445,,,Paulinas,2016-01-01,"Documentos da Igreja",,,,53,,,,,,,,,,,,,2018-11-24,1
book,"Oração e Santidade - Catequeses ao Povo de Deus - Volume I","Bento XVI",Bento,XVI,9788567460758,,,Molokai,2018-01-01,"Oração e Santidade - Catequeses ao Povo de Deus",,,,382,,,,,,,,,,,,,2018-12-20,1
book,"Oração e Santidade - Catequeses ao Povo de Deus - Volume II","Bento XVI",Bento,XVI,9788567460765,,,Molokai,2018-01-01,"Oração e Santidade - Catequeses ao Povo de Deus",,,,499,,,,,,,,,,,,,2018-12-20,1
book,"Oração e Santidade - Catequeses ao Povo de Deus - Volume III","Bento XVI",Bento,XVI,9788567460772,,,Molokai,2018-01-01,"Oração e Santidade - Catequeses ao Povo de Deus",,,,636,,,,,,,,,,,,,2018-12-20,1
book,"Oração e Santidade - Catequeses ao Povo de Deus - Volume IV","Bento XVI",Bento,XVI,9788567460789,,,Molokai,2018-01-01,"Oração e Santidade - Catequeses ao Povo de Deus",,,,490,,,,,,,,,,,,,2018-12-20,1
book,"Gaudete Et Exsultate",Francisco,Francisco,Francisco,9788535644043,8535644040,,,,,"a voz do papa",,,,,,,,,,,,,,,,2019-02-19,1
book,"Veritatis Gaudium",Francisco,Francisco,Francisco,9788535643879,8535643877,"Este documento atualiza a Constituição Apostólica Sapientia Christiana, de 1979. É dirigido às universidades/faculdades eclesiásticas, cursos de filosofia e teologia. Apresenta normas gerais para as faculdades em relação ao seu programa de estudos, aos alunos, professores, colaboradores. Há também anexos com normas e procedimentos vários.",,,,,,,136,,,,,,,,,,,,,2019-02-19,1
book,"Pacem In Terris","João XXIII",João,XXIII,9788535610673,8535610677,,Paulinas,2000-01-01,,,,,,,,,,,,,,,,,,2019-02-19,1
book,"Mater Et Magistra","João XXIII",João,XXIII,9788535613018,8535613013,,Paulinas,2000-01-01,,,,,,,,,,,,,,,,,,2019-02-19,1
book,"Quadragesimo Anno","Pio XI",Pio,XI,9788535613285,8535613285,,Paulinas,2000-01-01,,,,,,,,,,,,,,,,,,2019-02-19,1
book,"Rerum Novarum","Leão XIII",Leão,XIII,9788535613001,8535613005,,Paulinas,2000-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-02-19,1
book,"Misericordia Et Misera",Francisco,Francisco,Francisco,9788535642537,,,Paulinas,2016-11-20,,,,,37,,,,,,,,,,,,,2019-02-19,1
book,"A Vocação e a missão da família na Igreja e no mundo contemporâneo","Sínodo dos Bispos",Sínodo,Bispos,9788535641073,,,,2016-01-01,,,,,140,,,,,,,,,,,,,2019-02-19,1
book,"Economia a serviço do carisma e da missão","Congregação para os Institutos de Vida Consagrada e as Sociedades de Vida Apostólica",Congregação,Apostólica,9788535644180,,,Paulinas,2018-01-06,"Documentos da Igreja",,,,110,,,,,,,,,,,,,2019-02-19,1
book,"Jovens, a fé e o discernimento vocacional, Os","Sínodo dos Bispos",Sínodo,Bispos,9788535644906,,,Paulinas,2019-01-01,"Documentos da Igreja",,,,141,,,,,,,,,,,,,2019-02-19,1
book,"Moral Fundamental","Aurelio Fernández",Aurelio,Fernández,9789728040802,9728040806,,,2004-01-01,,,,,269,,,,,,,,,,,,,2019-02-21,1
book,"Fides Et Ratio","João Paulo II",João,II,9788535612707,853561270X,,Paulinas,2004-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-02-21,1
book,"Moral Especial","Aurélio Fernández",Aurélio,Fernández,9789728941468,,,Diel,2010-01-01,,,,,322,,,,,,,,,,,,,2019-02-21,1
book,"Espirito sem Rosto e Sem Voz, O","Antonio Bicarato",Antonio,Bicarato,9788536902531,8536902531,,SANTUARIO,2012-01-01,,,,,,,,,,,,,,,,,,2019-02-24,1
book,"Populorum Progressio","Paulo VI",Paulo,VI,9788535617214,8535617213,,Paulinas,2000-01-01,,,,,,,,,,,,,,,,,,2019-03-12,1
book,"Redemptionis Sacramentum","Congregação para o Culto Divino e a Disciplina dos Sacramentos",Congregação,Sacramentos,9788535613735,8535613730,,Paulinas,2000-01-01,,assunto.eucaristia,,,,,,,,,,,,,,,,2019-03-12,1
book,"Inspiração e Verdade da Sagrada Escritura","Pontifícia Comissão Bíblica",Pontifícia,Bíblica,9788535638196,8535638199,,PAULINAS,2014-01-01,"Documentos da Igreja",,,,,,,,,,,,,,,,,2019-03-12,1
book,"São Pedro de Alcântara - Padroeiro Principal do Brasil Desde 1826","Jose Waldir Merçon",Jose,Merçon,,,,Thesaurus,1987-01-01,,"são pedro de alcântara",,,89,,,,,,,,,," Completed"," "," 2019-09-15",2019-03-12,1
book,"Teologia Moral - Tomo II","Santo Afonso Maria de Ligório",Santo,Ligório,9788594424136,,,CDB,2019-01-01,"Teologia Moral - Santo Afonso Maria de Ligório",,,,708,,,,,,,,,,,,,2019-03-13,1
book,"Escatologia - Morte e Vida Eterna","Joseph Ratzinger",Joseph,Ratzinger,9788567460796,,,Molokai,2019-01-01,,,,,298,,,,,,,,,,,,,2019-03-15,1
book,"Natureza e Missão da Teologia","Joseph Ratzinger",Joseph,Ratzinger,9788532636355,8532636357,"Esta obra, escrita pelo atual Papa Bento XVI quando ainda exercia a função de Prefeito da Sagrada Congregação para Doutrina da Fé, propõe uma reflexão sobre a natureza e a missão da Teologia. Não deixa de tratar de questões muitas vezes candentes com que se deparam muitos teólogos que, ao fazerem teologia, precisam adequar-se aos critérios e às normas exigidas pela hierarquia eclesial.",Vozes,2000-01-01,,,,,,,,,,,,,,,,,,2019-03-18,1
book,"A Vida Intelectual","Antonin-Dalmace Sertillanges",Antonin-Dalmace,Sertillanges,9788594090195,8594090196,,,,,,,,,,,,,,,,,," Completed"," "," 2019-08-15",2019-03-18,1
book,"Nome de Deus É Misericórdia, O","Papa Francisco",Papa,Francisco,9788542206340,8542206347,"Considerado o primeiro livro do papa Francisco, O Nome de Deus é misericórdia traz uma entrevista exclusiva concedida ao vaticanista Andrea Tornielli, na qual o pontífice explica o porquê do Ano da misericórdia que teve inicio em 8 de dezembro de 2015.",Planeta,2016-01-01,,,,,,,,,,,,,,," Completed"," "," 2019-05-09",2019-03-18,1
book,"A Comunidade do Discípulo Amado","R. E. Brown",R.,Brown,9788534916141,8534916144,"O autor, especialista na literatura joanina, analisa o significado da expressão discípulo amado ou o discípulo que Jesus amava: é uma figura histórica e, ao mesmo tempo, uma personificação simbólica. O discípulo amado é todo aquele que acolhe Jesus n a fé e se compromete no amor com os irmãos. Assim, a verdadeira comunidade do discípulo amado é a Igreja que caminha na verdade, que é o amor.",PAULUS,1999-01-01,,,,,,,,,,,,,,,,,,2019-03-23,1
book,"Paróquia São Pedro de Alcântara - Jubileu de Prata da fundação da Paróquia: 1974-1999","José Galea",José,Galea,,,,,1999-01-01,,"são pedro de alcântara",,,119,,,,,,,,,,,,,2019-03-30,1
book,"Síntese do Catecismo","José Galea",José,Galea,,,,"Senado Federal",1986-01-01,,,,,102,,,,,,,,,,,,,2019-03-30,1
book,"Sacramentos da Igreja na sua Dimensão Canônico-Pastoral, Os","Jesús Hortal, S.J.",Jesús,Hortal,9788515022397,8515022397,,Loyola,1987-01-01,,,,,,,,,,,,,,,,,,2019-04-01,1
book,"Spe Salvi","Papa Bento XVI",Papa,XVI,9788535621761,8535621768,,Paulinas,2008-01-01,,,,,,,,,,,,,,,,,,2019-04-02,1
book,"Evangelho de São João, O","Scott Hahn, Curtis Mitch",Scott,Hahn,9788584910120,8584910123,"A coleção Cadernos de Estudo Bíblico que a Editora Ecclesiae organiza para os leitores é projetada para conduzi-los pela Escritura dentro das diretrizes da Igreja - fidelidade ao cânon, à tradição e ao credo. São os princípios interpretativos da Igreja, portanto, que dão forma unificada às partes deste livro, o que faz com que o estudo seja preciso e bastante recompensador.  Os autores são eminentes mestres e doutores em Teologia e Sagrada Escritura: Scott Hahn também é autor de uma série de outros best-sellers, como O banquete do Cordeiro e Todos os caminhos levam a Roma.  Neste quarto volume da coleção, que vem na seqüência dos comentários aos quatro evangelhos, o evangelho de São João ganha vida tanto em seu cenário histórico quanto em sua aplicação contemporânea.[...]",Ecclesiae,2014-01-01,"Cadernos de Estudo Bíblico","assunto.bíblia, cadernos de estudo bíblico",,,,,,,,,,,,," Completed"," 2021-10-07"," 2021-12-08",2019-04-03,1
book,"Vida de Cristo","Fulton Sheen",Fulton,Sheen,9788567460536,,,Molokai,2018-01-01,,,,,725,,,,,,,,,,,,,2019-04-04,1
book,"Espanha - Guia Visual","Dorling Kindersley",Dorling,Kindersley,9788574021775,8574021776,,PUBLIFOLHA,,"Guia Visual Folha",categoria.turismo,,,,,,,,,,,,," Not begun"," "," ",2019-04-08,1
book,"Santos que Abalaram o Mundo, Os","René Fülöp-Miller",René,Fülöp-Miller,9788503008242,8503008246,"O jornalista e escritor René Fülöp-Miller. consagrado biógrafo de várias figuras históricas. fez de Os santos que aba-laram o mundo um belo e profundo estudo que demonstra a forte influência exercida - tanto em seu tempo quanto na história - pelos santos da Igreja Católica. Fülöp-Miller. no entanto. preferiu retratar tais cânones a partir de sua humanidade. Os santos. segundo o autor. foram pessoas normais. com medos e anseios. que descobriram estar ligadas a uma força muito mais poderosa do que todos os seus desejos. Resolveram. dessa forma. abdicar de suas vidas carnais para se dedicar a Deus.","José Olympio",2005-01-01,,,,,,,,,,,,,,,,,,2019-04-08,1
book,"Youcat Brasil: Catecismo Jovem da Igreja Católica","Darlei Zanon (dir)",Darlei,Zanon,9788534933247,8534933243,,PAULUS,2011-01-01,,catecismo,,,,,,,,,,,,,,,,2019-04-18,1
book,"Mysterium Fidei","Paulo VI",Paulo,VI,9788535610895,8535610898,,Paulinas,2000-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-05-03,1
book,"Humanae Vitae","Paulo VI",Paulo,VI,9788535619317,8535619313,,Paulinas,1998-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-05-03,1
book,"Dives in Misericordia","João Paulo II",João,II,9788535610970,8535610979,,Paulinas,2000-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-05-03,1
book,"Familiaris Consortio","João Paulo II",João,II,9788535611090,8535611096,,Paulinas,2000-01-01,,"a voz do papa",,,,,,,,,,,,,,,,2019-05-03,1
